Generator,Type,Time,Value
SANANTONIO_5,Gas,21,0.0
SANANTONIO_5,Gas,22,0.0
SANANTONIO_5,Gas,23,0.0
SANANTONIO_5,Gas,24,0.0
SEGUIN,Gas,1,0.0
SEGUIN,Gas,2,0.0
SEGUIN,Gas,3,0.0
SEGUIN,Gas,4,0.0
SEGUIN,Gas,5,0.0
SEGUIN,Gas,6,0.0
SEGUIN,Gas,7,0.0
SEGUIN,Gas,8,0.0
SEGUIN,Gas,9,0.0
SEGUIN,Gas,10,0.0
SEGUIN,Gas,11,0.0
SEGUIN,Gas,12,0.0
SEGUIN,Gas,13,0.0
SEGUIN,Gas,14,0.0
SEGUIN,Gas,15,0.0
SEGUIN,Gas,16,0.0
SEGUIN,Gas,17,0.0
SEGUIN,Gas,18,0.0
SEGUIN,Gas,19,0.0
SEGUIN,Gas,20,0.0
SEGUIN,Gas,21,0.0
SEGUIN,Gas,22,0.0
SEGUIN,Gas,23,0.0
SEGUIN,Gas,24,0.0
ELMENDORF,Gas,1,0.0
ELMENDORF,Gas,2,0.0
ELMENDORF,Gas,3,0.0
ELMENDORF,Gas,4,0.0
ELMENDORF,Gas,5,0.0
ELMENDORF,Gas,6,0.0
ELMENDORF,Gas,7,0.0
ELMENDORF,Gas,8,0.0
ELMENDORF,Gas,9,0.0
ELMENDORF,Gas,10,104.75777499539109
ELMENDORF,Gas,11,112.62307040658231
ELMENDORF,Gas,12,513.5556377535752
ELMENDORF,Gas,13,526.5309250492211
ELMENDORF,Gas,14,170.767525765798
ELMENDORF,Gas,15,462.53578117782934
ELMENDORF,Gas,16,440.44045858910795
ELMENDORF,Gas,17,591.993166250492
ELMENDORF,Gas,18,1145.2763529467427
ELMENDORF,Gas,19,1680.8899074363937
ELMENDORF,Gas,20,1680.8899074363937
ELMENDORF,Gas,21,1680.8899074363937
ELMENDORF,Gas,22,1151.9463225968298
ELMENDORF,Gas,23,1092.6303441961138
ELMENDORF,Gas,24,304.3523790908282
PASADENA,Gas,1,0.0
PASADENA,Gas,2,0.0
PASADENA,Gas,3,0.0
PASADENA,Gas,4,0.0
PASADENA,Gas,5,0.0
PASADENA,Gas,6,0.0
PASADENA,Gas,7,0.0
PASADENA,Gas,8,0.0
PASADENA,Gas,9,0.0
PASADENA,Gas,10,0.0
PASADENA,Gas,11,0.0
PASADENA,Gas,12,0.0
PASADENA,Gas,13,0.0
PASADENA,Gas,14,0.0
PASADENA,Gas,15,0.0
PASADENA,Gas,16,0.0
PASADENA,Gas,17,0.0
PASADENA,Gas,18,0.0
PASADENA,Gas,19,0.0
PASADENA,Gas,20,0.0
PASADENA,Gas,21,0.0
PASADENA,Gas,22,0.0
PASADENA,Gas,23,0.0
PASADENA,Gas,24,0.0
BAYTOWN,Gas,1,1084.799907436394
BAYTOWN,Gas,2,1084.799907436394
BAYTOWN,Gas,3,1084.799907436394
BAYTOWN,Gas,4,1084.799907436394
BAYTOWN,Gas,5,1084.799907436394
BAYTOWN,Gas,6,1084.799907436394
BAYTOWN,Gas,7,1084.799907436394
BAYTOWN,Gas,8,1084.799907436394
BAYTOWN,Gas,9,1084.799907436394
BAYTOWN,Gas,10,1084.799907436394
BAYTOWN,Gas,11,1084.799907436394
BAYTOWN,Gas,12,1084.799907436394
BAYTOWN,Gas,13,1084.799907436394
BAYTOWN,Gas,14,1084.799907436394
BAYTOWN,Gas,15,1084.799907436394
BAYTOWN,Gas,16,1084.799907436394
BAYTOWN,Gas,17,1084.799907436394
BAYTOWN,Gas,18,1084.799907436394
BAYTOWN,Gas,19,1084.799907436394
BAYTOWN,Gas,20,1084.799907436394
BAYTOWN,Gas,21,1084.799907436394
BAYTOWN,Gas,22,1084.799907436394
BAYTOWN,Gas,23,1084.799907436394
BAYTOWN,Gas,24,1084.799907436394
DEERPARK,Gas,1,0.0
DEERPARK,Gas,2,0.0
DEERPARK,Gas,3,0.0
DEERPARK,Gas,4,0.0
DEERPARK,Gas,5,0.0
DEERPARK,Gas,6,0.0
DEERPARK,Gas,7,293.8431440191771
DEERPARK,Gas,8,513.7767771378575
DEERPARK,Gas,9,676.4245842231285
DEERPARK,Gas,10,944.5117276538006
DEERPARK,Gas,11,1045.6163184915645
DEERPARK,Gas,12,1006.54760662495
DEERPARK,Gas,13,874.0793489609877
DEERPARK,Gas,14,822.3989729079102
DEERPARK,Gas,15,655.1790659444679
DEERPARK,Gas,16,679.1317884704519
DEERPARK,Gas,17,876.5123841743625
DEERPARK,Gas,18,1367.3515155333432
DEERPARK,Gas,19,1420.899907436394
DEERPARK,Gas,20,1420.899907436394
DEERPARK,Gas,21,1420.899907436394
DEERPARK,Gas,22,1393.0567796413989
DEERPARK,Gas,23,915.2682314230358
DEERPARK,Gas,24,631.7547121480764
LAPORTE,Gas,1,1452.099907436394
LAPORTE,Gas,2,1452.099907436394
LAPORTE,Gas,3,1452.099907436394
LAPORTE,Gas,4,1452.099907436394
LAPORTE,Gas,5,1452.099907436394
LAPORTE,Gas,6,1452.099907436394
LAPORTE,Gas,7,1452.099907436394
LAPORTE,Gas,8,1452.099907436394
LAPORTE,Gas,9,1452.099907436394
LAPORTE,Gas,10,1452.099907436394
LAPORTE,Gas,11,1452.099907436394
LAPORTE,Gas,12,1452.099907436394
LAPORTE,Gas,13,1452.099907436394
LAPORTE,Gas,14,1452.099907436394
LAPORTE,Gas,15,1452.099907436394
LAPORTE,Gas,16,1452.099907436394
LAPORTE,Gas,17,1452.099907436394
LAPORTE,Gas,18,1452.099907436394
LAPORTE,Gas,19,1452.099907436394
LAPORTE,Gas,20,1452.099907436394
LAPORTE,Gas,21,1452.099907436394
LAPORTE,Gas,22,1452.099907436394
LAPORTE,Gas,23,1452.099907436394
LAPORTE,Gas,24,1452.099907436394
HOUSTON,Gas,1,1907.699907436394
HOUSTON,Gas,2,1907.699907436394
HOUSTON,Gas,3,1907.699907436394
HOUSTON,Gas,4,1907.699907436394
HOUSTON,Gas,5,1907.699907436394
HOUSTON,Gas,6,1907.699907436394
HOUSTON,Gas,7,1907.699907436394
HOUSTON,Gas,8,1907.699907436394
HOUSTON,Gas,9,1907.699907436394
HOUSTON,Gas,10,1907.699907436394
HOUSTON,Gas,11,1907.699907436394
HOUSTON,Gas,12,1907.699907436394
HOUSTON,Gas,13,1907.699907436394
HOUSTON,Gas,14,1907.699907436394
HOUSTON,Gas,15,1907.699907436394
HOUSTON,Gas,16,1907.699907436394
HOUSTON,Gas,17,1907.699907436394
HOUSTON,Gas,18,1907.699907436394
HOUSTON,Gas,19,1907.699907436394
HOUSTON,Gas,20,1907.699907436394
HOUSTON,Gas,21,1907.699907436394
HOUSTON,Gas,22,1907.699907436394
HOUSTON,Gas,23,1907.699907436394
HOUSTON,Gas,24,1907.699907436394
MONTBELVIEU,Gas,1,10.426642046956523
MONTBELVIEU,Gas,2,10.426642046956523
MONTBELVIEU,Gas,3,10.426642046956523
MONTBELVIEU,Gas,4,10.426642046956523
MONTBELVIEU,Gas,5,10.426642046956523
MONTBELVIEU,Gas,6,10.426642046956523
MONTBELVIEU,Gas,7,10.426642046956523
MONTBELVIEU,Gas,8,10.426642046956523
MONTBELVIEU,Gas,9,10.426642046956523
MONTBELVIEU,Gas,10,10.426642046956523
MONTBELVIEU,Gas,11,10.426642046956523
MONTBELVIEU,Gas,12,10.426642046956523
MONTBELVIEU,Gas,13,10.426642046956523
MONTBELVIEU,Gas,14,10.426642046956523
MONTBELVIEU,Gas,15,10.426642046956523
MONTBELVIEU,Gas,16,10.426642046956523
MONTBELVIEU,Gas,17,10.426642046956523
MONTBELVIEU,Gas,18,10.426642046956523
MONTBELVIEU,Gas,19,10.426642046956523
MONTBELVIEU,Gas,20,10.426642046956523
MONTBELVIEU,Gas,21,10.426642046956523
MONTBELVIEU,Gas,22,10.426642046956523
MONTBELVIEU,Gas,23,10.426642046956523
MONTBELVIEU,Gas,24,10.426642046956523
FREEPORT,Gas,1,1521.639907436394
FREEPORT,Gas,2,1521.639907436394
FREEPORT,Gas,3,1521.639907436394
FREEPORT,Gas,4,1521.639907436394
FREEPORT,Gas,5,1521.639907436394
FREEPORT,Gas,6,1521.639907436394
FREEPORT,Gas,7,1521.639907436394
FREEPORT,Gas,8,1521.639907436394
FREEPORT,Gas,9,1521.639907436394
FREEPORT,Gas,10,1521.639907436394
FREEPORT,Gas,11,1521.639907436394
FREEPORT,Gas,12,1521.639907436394
FREEPORT,Gas,13,1521.639907436394
FREEPORT,Gas,14,1521.639907436394
FREEPORT,Gas,15,1521.639907436394
FREEPORT,Gas,16,1521.639907436394
FREEPORT,Gas,17,1521.639907436394
FREEPORT,Gas,18,1521.639907436394
FREEPORT,Gas,19,1521.639907436394
FREEPORT,Gas,20,1521.639907436394
FREEPORT,Gas,21,1521.639907436394
FREEPORT,Gas,22,1521.639907436394
FREEPORT,Gas,23,1521.639907436394
FREEPORT,Gas,24,1521.639907436394
CHANNELVIEW,Gas,1,1554.819907436394
CHANNELVIEW,Gas,2,1554.819907436394
CHANNELVIEW,Gas,3,1554.819907436394
CHANNELVIEW,Gas,4,1554.819907436394
CHANNELVIEW,Gas,5,1554.819907436394
CHANNELVIEW,Gas,6,1554.819907436394
CHANNELVIEW,Gas,7,1554.819907436394
CHANNELVIEW,Gas,8,1554.819907436394
CHANNELVIEW,Gas,9,1554.819907436394
CHANNELVIEW,Gas,10,1554.819907436394
CHANNELVIEW,Gas,11,1554.819907436394
CHANNELVIEW,Gas,12,1554.819907436394
CHANNELVIEW,Gas,13,1554.819907436394
CHANNELVIEW,Gas,14,1554.819907436394
CHANNELVIEW,Gas,15,1554.819907436394
CHANNELVIEW,Gas,16,1554.819907436394
CHANNELVIEW,Gas,17,1554.819907436394
CHANNELVIEW,Gas,18,1554.819907436394
CHANNELVIEW,Gas,19,1554.819907436394
CHANNELVIEW,Gas,20,1554.819907436394
CHANNELVIEW,Gas,21,1554.819907436394
CHANNELVIEW,Gas,22,1554.819907436394
CHANNELVIEW,Gas,23,1554.819907436394
CHANNELVIEW,Gas,24,1554.819907436394
ALVIN,Gas,1,1501.799907436394
ALVIN,Gas,2,1501.799907436394
ALVIN,Gas,3,1501.799907436394
ALVIN,Gas,4,1501.799907436394
ALVIN,Gas,5,1501.799907436394
ALVIN,Gas,6,1501.799907436394
ALVIN,Gas,7,1501.799907436394
ALVIN,Gas,8,1501.799907436394
ALVIN,Gas,9,1501.799907436394
ALVIN,Gas,10,1501.799907436394
ALVIN,Gas,11,1501.799907436394
ALVIN,Gas,12,1501.799907436394
ALVIN,Gas,13,1501.799907436394
ALVIN,Gas,14,1501.799907436394
ALVIN,Gas,15,1501.799907436394
ALVIN,Gas,16,1501.799907436394
ALVIN,Gas,17,1501.799907436394
ALVIN,Gas,18,1501.799907436394
ALVIN,Gas,19,1501.799907436394
ALVIN,Gas,20,1501.799907436394
ALVIN,Gas,21,1501.799907436394
ALVIN,Gas,22,1501.799907436394
ALVIN,Gas,23,1501.799907436394
ALVIN,Gas,24,1501.799907436394
HOUSTON_6,Gas,1,0.0
HOUSTON_6,Gas,2,0.0
HOUSTON_6,Gas,3,0.0
HOUSTON_6,Gas,4,0.0
HOUSTON_6,Gas,5,0.0
HOUSTON_6,Gas,6,0.0
HOUSTON_6,Gas,7,0.0
HOUSTON_6,Gas,8,0.0
HOUSTON_6,Gas,9,0.0
HOUSTON_6,Gas,10,0.0
HOUSTON_6,Gas,11,0.0
HOUSTON_6,Gas,12,0.0
HOUSTON_6,Gas,13,0.0
HOUSTON_6,Gas,14,0.0
HOUSTON_6,Gas,15,0.0
HOUSTON_6,Gas,16,0.0
HOUSTON_6,Gas,17,0.0
HOUSTON_6,Gas,18,0.0
HOUSTON_6,Gas,19,0.0
HOUSTON_6,Gas,20,0.0
HOUSTON_6,Gas,21,0.0
HOUSTON_6,Gas,22,0.0
HOUSTON_6,Gas,23,0.0
HOUSTON_6,Gas,24,0.0
LAPORTE_7,Gas,1,0.0
LAPORTE_7,Gas,2,0.0
LAPORTE_7,Gas,3,0.0
LAPORTE_7,Gas,4,0.0
LAPORTE_7,Gas,5,0.0
LAPORTE_7,Gas,6,0.0
LAPORTE_7,Gas,7,0.0
LAPORTE_7,Gas,8,0.0
LAPORTE_7,Gas,9,0.0
LAPORTE_7,Gas,10,0.0
LAPORTE_7,Gas,11,0.0
LAPORTE_7,Gas,12,0.0
LAPORTE_7,Gas,13,0.0
LAPORTE_7,Gas,14,0.0
LAPORTE_7,Gas,15,0.0
LAPORTE_7,Gas,16,0.0
LAPORTE_7,Gas,17,0.0
LAPORTE_7,Gas,18,0.0
LAPORTE_7,Gas,19,0.0
LAPORTE_7,Gas,20,0.0
LAPORTE_7,Gas,21,0.0
LAPORTE_7,Gas,22,0.0
LAPORTE_7,Gas,23,0.0
LAPORTE_7,Gas,24,0.0
HOUSTON_8,Gas,1,0.0
HOUSTON_8,Gas,2,0.0
HOUSTON_8,Gas,3,0.0
HOUSTON_8,Gas,4,0.0
HOUSTON_8,Gas,5,0.0
HOUSTON_8,Gas,6,0.0
HOUSTON_8,Gas,7,0.0
HOUSTON_8,Gas,8,0.0
HOUSTON_8,Gas,9,0.0
HOUSTON_8,Gas,10,0.0
HOUSTON_8,Gas,11,0.0
HOUSTON_8,Gas,12,0.0
HOUSTON_8,Gas,13,0.0
HOUSTON_8,Gas,14,0.0
HOUSTON_8,Gas,15,0.0
HOUSTON_8,Gas,16,0.0
HOUSTON_8,Gas,17,0.0
HOUSTON_8,Gas,18,0.0
HOUSTON_8,Gas,19,0.0
HOUSTON_8,Gas,20,0.0
HOUSTON_8,Gas,21,0.0
HOUSTON_8,Gas,22,0.0
HOUSTON_8,Gas,23,0.0
HOUSTON_8,Gas,24,0.0
HOUSTON_9,Gas,1,1182.809907436394
HOUSTON_9,Gas,2,1182.809907436394
HOUSTON_9,Gas,3,1182.809907436394
HOUSTON_9,Gas,4,1182.809907436394
HOUSTON_9,Gas,5,1182.809907436394
HOUSTON_9,Gas,6,1182.809907436394
HOUSTON_9,Gas,7,1182.809907436394
HOUSTON_9,Gas,8,1182.809907436394
HOUSTON_9,Gas,9,1182.809907436394
HOUSTON_9,Gas,10,1182.809907436394
HOUSTON_9,Gas,11,1182.809907436394
HOUSTON_9,Gas,12,1182.809907436394
HOUSTON_9,Gas,13,1182.809907436394
HOUSTON_9,Gas,14,1182.809907436394
HOUSTON_9,Gas,15,1182.809907436394
HOUSTON_9,Gas,16,1182.809907436394
HOUSTON_9,Gas,17,1182.809907436394
HOUSTON_9,Gas,18,1182.809907436394
HOUSTON_9,Gas,19,1182.809907436394
HOUSTON_9,Gas,20,1182.809907436394
HOUSTON_9,Gas,21,1182.809907436394
HOUSTON_9,Gas,22,1182.809907436394
HOUSTON_9,Gas,23,1182.809907436394
HOUSTON_9,Gas,24,1182.809907436394
WILLIS,Gas,1,0.0
WILLIS,Gas,2,0.0
WILLIS,Gas,3,0.0
WILLIS,Gas,4,0.0
WILLIS,Gas,5,0.0
WILLIS,Gas,6,0.0
WILLIS,Gas,7,0.0
WILLIS,Gas,8,0.0
WILLIS,Gas,9,0.0
WILLIS,Gas,10,0.0
WILLIS,Gas,11,0.0
WILLIS,Gas,12,0.0
WILLIS,Gas,13,0.0
WILLIS,Gas,14,0.0
WILLIS,Gas,15,0.0
WILLIS,Gas,16,0.0
WILLIS,Gas,17,0.0
WILLIS,Gas,18,0.0
WILLIS,Gas,19,0.0
WILLIS,Gas,20,0.0
WILLIS,Gas,21,0.0
WILLIS,Gas,22,0.0
WILLIS,Gas,23,0.0
WILLIS,Gas,24,0.0
SHIRO,Gas,1,0.0
SHIRO,Gas,2,0.0
SHIRO,Gas,3,0.0
SHIRO,Gas,4,0.0
SHIRO,Gas,5,0.0
SHIRO,Gas,6,0.0
SHIRO,Gas,7,0.0
SHIRO,Gas,8,0.0
SHIRO,Gas,9,0.0
SHIRO,Gas,10,0.0
SHIRO,Gas,11,0.0
SHIRO,Gas,12,0.0
SHIRO,Gas,13,0.0
SHIRO,Gas,14,0.0
SHIRO,Gas,15,0.0
SHIRO,Gas,16,0.0
SHIRO,Gas,17,0.0
SHIRO,Gas,18,0.0
SHIRO,Gas,19,0.0
SHIRO,Gas,20,0.0
SHIRO,Gas,21,0.0
SHIRO,Gas,22,0.0
SHIRO,Gas,23,0.0
SHIRO,Gas,24,0.0
BRYAN,Gas,1,218.09990743639392
BRYAN,Gas,2,218.09990743639392
BRYAN,Gas,3,218.09990743639392
BRYAN,Gas,4,218.09990743639392
BRYAN,Gas,5,218.09990743639392
BRYAN,Gas,6,218.09990743639392
BRYAN,Gas,7,218.09990743639392
BRYAN,Gas,8,218.09990743639392
BRYAN,Gas,9,218.09990743639392
BRYAN,Gas,10,218.09990743639392
BRYAN,Gas,11,218.09990743639392
BRYAN,Gas,12,218.09990743639392
BRYAN,Gas,13,218.09990743639392
BRYAN,Gas,14,218.09990743639392
BRYAN,Gas,15,218.09990743639392
BRYAN,Gas,16,218.09990743639392
BRYAN,Gas,17,218.09990743639392
BRYAN,Gas,18,218.09990743639392
BRYAN,Gas,19,218.09990743639392
BRYAN,Gas,20,218.09990743639392
BRYAN,Gas,21,218.09990743639392
BRYAN,Gas,22,218.09990743639392
BRYAN,Gas,23,218.09990743639392
BRYAN,Gas,24,218.09990743639392
BAYTOWN_10,Gas,1,0.0
BAYTOWN_10,Gas,2,0.0
BAYTOWN_10,Gas,3,0.0
BAYTOWN_10,Gas,4,0.0
BAYTOWN_10,Gas,5,0.0
BAYTOWN_10,Gas,6,0.0
BAYTOWN_10,Gas,7,0.0
BAYTOWN_10,Gas,8,0.0
BAYTOWN_10,Gas,9,0.0
BAYTOWN_10,Gas,10,0.0
BAYTOWN_10,Gas,11,0.0
BAYTOWN_10,Gas,12,0.0
BAYTOWN_10,Gas,13,0.0
BAYTOWN_10,Gas,14,0.0
BAYTOWN_10,Gas,15,0.0
BAYTOWN_10,Gas,16,0.0
BAYTOWN_10,Gas,17,0.0
BAYTOWN_10,Gas,18,0.0
BAYTOWN_10,Gas,19,0.0
BAYTOWN_10,Gas,20,0.0
BAYTOWN_10,Gas,21,0.0
BAYTOWN_10,Gas,22,0.0
BAYTOWN_10,Gas,23,0.0
BAYTOWN_10,Gas,24,0.0
PASADENA_11,Gas,1,0.7856959554775216
PASADENA_11,Gas,2,74.19489473522745
PASADENA_11,Gas,3,88.07592562635878
PASADENA_11,Gas,4,130.8576583866884
PASADENA_11,Gas,5,334.81117800673917
PASADENA_11,Gas,6,672.2952024340367
PASADENA_11,Gas,7,750.6999074363939
PASADENA_11,Gas,8,750.6999074363939
PASADENA_11,Gas,9,750.6999074363939
PASADENA_11,Gas,10,750.6999074363939
PASADENA_11,Gas,11,750.6999074363939
PASADENA_11,Gas,12,750.6999074363939
PASADENA_11,Gas,13,750.6999074363939
PASADENA_11,Gas,14,750.6999074363939
PASADENA_11,Gas,15,750.6999074363939
PASADENA_11,Gas,16,750.6999074363939
PASADENA_11,Gas,17,750.6999074363939
PASADENA_11,Gas,18,750.6999074363939
PASADENA_11,Gas,19,750.6999074363939
PASADENA_11,Gas,20,750.6999074363939
PASADENA_11,Gas,21,750.6999074363939
PASADENA_11,Gas,22,750.6999074363939
PASADENA_11,Gas,23,750.6999074363939
PASADENA_11,Gas,24,750.6999074363939
NEWGULF,Gas,1,0.0
NEWGULF,Gas,2,0.0
NEWGULF,Gas,3,0.0
NEWGULF,Gas,4,0.0
NEWGULF,Gas,5,0.0
NEWGULF,Gas,6,0.0
NEWGULF,Gas,7,0.0
NEWGULF,Gas,8,0.0
NEWGULF,Gas,9,0.0
NEWGULF,Gas,10,0.0
NEWGULF,Gas,11,0.0
NEWGULF,Gas,12,0.0
NEWGULF,Gas,13,0.0
NEWGULF,Gas,14,0.0
NEWGULF,Gas,15,0.0
NEWGULF,Gas,16,0.0
NEWGULF,Gas,17,0.0
NEWGULF,Gas,18,0.0
NEWGULF,Gas,19,0.0
NEWGULF,Gas,20,0.0
NEWGULF,Gas,21,0.0
NEWGULF,Gas,22,0.0
NEWGULF,Gas,23,0.0
NEWGULF,Gas,24,0.0
THOMPSONS,Gas,1,0.0
THOMPSONS,Gas,2,0.0
THOMPSONS,Gas,3,0.0
THOMPSONS,Gas,4,0.0
THOMPSONS,Gas,5,0.0
THOMPSONS,Gas,6,0.0
THOMPSONS,Gas,7,0.0
THOMPSONS,Gas,8,0.0
THOMPSONS,Gas,9,0.0
THOMPSONS,Gas,10,0.0
THOMPSONS,Gas,11,0.0
THOMPSONS,Gas,12,0.0
THOMPSONS,Gas,13,0.0
THOMPSONS,Gas,14,0.0
THOMPSONS,Gas,15,0.0
THOMPSONS,Gas,16,0.0
THOMPSONS,Gas,17,0.0
THOMPSONS,Gas,18,0.0
THOMPSONS,Gas,19,0.0
THOMPSONS,Gas,20,0.0
THOMPSONS,Gas,21,0.0
THOMPSONS,Gas,22,0.0
THOMPSONS,Gas,23,0.0
THOMPSONS,Gas,24,0.0
FAIRFIELD,Gas,1,0.0
FAIRFIELD,Gas,2,0.0
FAIRFIELD,Gas,3,0.0
FAIRFIELD,Gas,4,0.0
FAIRFIELD,Gas,5,0.0
FAIRFIELD,Gas,6,0.0
FAIRFIELD,Gas,7,0.0
FAIRFIELD,Gas,8,0.0
FAIRFIELD,Gas,9,0.0
FAIRFIELD,Gas,10,0.0
FAIRFIELD,Gas,11,0.0
FAIRFIELD,Gas,12,0.0
FAIRFIELD,Gas,13,0.0
FAIRFIELD,Gas,14,0.0
FAIRFIELD,Gas,15,0.0
FAIRFIELD,Gas,16,0.0
FAIRFIELD,Gas,17,0.0
FAIRFIELD,Gas,18,0.0
FAIRFIELD,Gas,19,0.0
FAIRFIELD,Gas,20,0.0
FAIRFIELD,Gas,21,0.0
FAIRFIELD,Gas,22,0.0
FAIRFIELD,Gas,23,0.0
FAIRFIELD,Gas,24,0.0
bus_4002_HYDRO,Hydro,1,0.0
bus_4002_HYDRO,Hydro,2,0.0
bus_4002_HYDRO,Hydro,3,0.0
bus_4002_HYDRO,Hydro,4,0.0
bus_4002_HYDRO,Hydro,5,0.0
bus_4002_HYDRO,Hydro,6,0.0
bus_4002_HYDRO,Hydro,7,0.0
bus_4002_HYDRO,Hydro,8,0.0
bus_4002_HYDRO,Hydro,9,0.0
bus_4002_HYDRO,Hydro,10,0.0
bus_4002_HYDRO,Hydro,11,0.0
bus_4002_HYDRO,Hydro,12,0.0
bus_4002_HYDRO,Hydro,13,0.0
bus_4002_HYDRO,Hydro,14,0.0
bus_4002_HYDRO,Hydro,15,0.0
bus_4002_HYDRO,Hydro,16,0.0
bus_4002_HYDRO,Hydro,17,0.0
bus_4002_HYDRO,Hydro,18,51.1210411448145
bus_4002_HYDRO,Hydro,19,75.6
bus_4002_HYDRO,Hydro,20,75.6
bus_4002_HYDRO,Hydro,21,75.6
bus_4002_HYDRO,Hydro,22,2.4716266310768873
bus_4002_HYDRO,Hydro,23,0.0
bus_4002_HYDRO,Hydro,24,0.0
bus_4040_HYDRO,Hydro,1,0.0
bus_4040_HYDRO,Hydro,2,0.0
bus_4040_HYDRO,Hydro,3,0.0
bus_4040_HYDRO,Hydro,4,0.0
bus_4040_HYDRO,Hydro,5,0.0
bus_4040_HYDRO,Hydro,6,0.0
bus_4040_HYDRO,Hydro,7,0.0
bus_4040_HYDRO,Hydro,8,0.0
bus_4040_HYDRO,Hydro,9,0.0
bus_4040_HYDRO,Hydro,10,0.0
bus_4040_HYDRO,Hydro,11,0.0
bus_4040_HYDRO,Hydro,12,0.0
bus_4040_HYDRO,Hydro,13,0.0
bus_4040_HYDRO,Hydro,14,0.0
bus_4040_HYDRO,Hydro,15,0.0
bus_4040_HYDRO,Hydro,16,0.0
bus_4040_HYDRO,Hydro,17,0.0
bus_4040_HYDRO,Hydro,18,30.467836876061156
bus_4040_HYDRO,Hydro,19,31.5
bus_4040_HYDRO,Hydro,20,31.5
bus_4040_HYDRO,Hydro,21,31.5
bus_4040_HYDRO,Hydro,22,0.0
bus_4040_HYDRO,Hydro,23,0.0
bus_4040_HYDRO,Hydro,24,0.0
bus_5084_HYDRO,Hydro,1,0.0
bus_5084_HYDRO,Hydro,2,0.0
bus_5084_HYDRO,Hydro,3,0.0
bus_5084_HYDRO,Hydro,4,0.0
bus_5084_HYDRO,Hydro,5,0.0
bus_5084_HYDRO,Hydro,6,0.0
bus_5084_HYDRO,Hydro,7,97.86569390349135
bus_5084_HYDRO,Hydro,8,101.6
bus_5084_HYDRO,Hydro,9,0.0
bus_5084_HYDRO,Hydro,10,0.0
bus_5084_HYDRO,Hydro,11,0.0
bus_5084_HYDRO,Hydro,12,0.0
bus_5084_HYDRO,Hydro,13,0.0
bus_5084_HYDRO,Hydro,14,0.0
bus_5084_HYDRO,Hydro,15,0.0
bus_5084_HYDRO,Hydro,16,0.0
bus_5084_HYDRO,Hydro,17,0.0
bus_5084_HYDRO,Hydro,18,61.998567259103204
bus_5084_HYDRO,Hydro,19,101.6
bus_5084_HYDRO,Hydro,20,101.6
bus_5084_HYDRO,Hydro,21,101.6
bus_5084_HYDRO,Hydro,22,0.0
bus_5084_HYDRO,Hydro,23,0.0
bus_5084_HYDRO,Hydro,24,0.0
bus_5323_HYDRO,Hydro,1,0.3204622503961967
bus_5323_HYDRO,Hydro,2,0.0
bus_5323_HYDRO,Hydro,3,0.0
bus_5323_HYDRO,Hydro,4,1.3
bus_5323_HYDRO,Hydro,5,0.0
bus_5323_HYDRO,Hydro,6,0.0
bus_5323_HYDRO,Hydro,7,1.3
bus_5323_HYDRO,Hydro,8,0.0
bus_5323_HYDRO,Hydro,9,0.0
bus_5323_HYDRO,Hydro,10,1.3
bus_5323_HYDRO,Hydro,11,1.3
bus_5323_HYDRO,Hydro,12,0.0
bus_5323_HYDRO,Hydro,13,0.0
bus_5323_HYDRO,Hydro,14,0.0
bus_5323_HYDRO,Hydro,15,0.0
bus_5323_HYDRO,Hydro,16,0.0
bus_5323_HYDRO,Hydro,17,0.0
bus_5323_HYDRO,Hydro,18,0.0
bus_5323_HYDRO,Hydro,19,0.0
bus_5323_HYDRO,Hydro,20,0.0
bus_5323_HYDRO,Hydro,21,0.0
bus_5323_HYDRO,Hydro,22,0.0
bus_5323_HYDRO,Hydro,23,0.0
bus_5323_HYDRO,Hydro,24,0.0
bus_5385_HYDRO,Hydro,1,0.0
bus_5385_HYDRO,Hydro,2,0.0
bus_5385_HYDRO,Hydro,3,0.0
bus_5385_HYDRO,Hydro,4,0.0
bus_5385_HYDRO,Hydro,5,0.0
bus_5385_HYDRO,Hydro,6,0.0
bus_5385_HYDRO,Hydro,7,0.0
bus_5385_HYDRO,Hydro,8,0.0
bus_5385_HYDRO,Hydro,9,0.0
bus_5385_HYDRO,Hydro,10,0.0
bus_5385_HYDRO,Hydro,11,0.0
bus_5385_HYDRO,Hydro,12,0.0
bus_5385_HYDRO,Hydro,13,0.0
bus_5385_HYDRO,Hydro,14,0.0
bus_5385_HYDRO,Hydro,15,0.0
bus_5385_HYDRO,Hydro,16,0.0
bus_5385_HYDRO,Hydro,17,0.0
bus_5385_HYDRO,Hydro,18,0.0
bus_5385_HYDRO,Hydro,19,0.0
bus_5385_HYDRO,Hydro,20,0.0
bus_5385_HYDRO,Hydro,21,0.0
